"TN27T
",qnhfxprqu,801,17484,Pascagoula,5RH31
"TT181
",vlullmgvqic,321,55413,Aberdeen,83A02
"TT1FX
",xrpcrbxkt,746,93493,Aberdeen,KP9EZ
"TTY57
",yjnrapkrzxaozi,421,13102,Hartwell,C14UE
"TW4AP
",rrhgxvctkowugvz,750,45716,Woodbury,E8OEC
"TYBI9
",ttasesyi,136,87679,Lebanon,U7A39
"U190Z
",leynkcfoilfilq,833,50102,Albany,KX862
"U2RKA
",bipzxrxemb,907,02401,Miami Beach,ES46M
"U3734
",ytewrl,995,52430,Brooklyn Park,OYT16
"U3E54
",yfovjalrv,477,26774,Beaufort,DB13N
"U41MQ
",lstzezeu,335,65647,Amite City,R8FLB
"U7D2F
",bewagb,81,75168,Middlesex,1DSRZ
"U814Y
",zxbjysnuotlhe,999,93946,Marysville,33IZ8
"U8389
",dqqlu,765,33587,Tallassee,9WM00
"U8B97
",hgblupfbwlxjnp,50,17061,Alpine,C6Y1R
"UA0V8
",jopynzmuhlhs,955,42773,Bell,6T41T
"UF05M
",hxxiwyhlv,8,56263,Avon,Y29T8
"UMW8G
",udmbwmxama,841,61373,Rantoul,I7LA0
"UN200
",hyluaepvelflor,54,04719,Cary,XZH52
"UN8W6
",xevhqzwhliue,199,49356,Enoch,YZ3QH
"UQ365
",rrpmquev,189,41638,Thibodaux,SWWC8
"USG5H
",roqskphk,705,14329,Jeffersonville,BE5AC
"UT409
",fgmbjklb,635,83952,Fairbanks,I744H
"UUB4P
",mmxhkrzd,648,01724,Aberdeen,KK95R
"UYFZ7
",egtmagbg,710,48789,Abilene,6837R
"V1J67
",jrbyzmhrheohrvt,419,18178,Abbeville,0R026
"V3572
",ejpcsgayshyigkn,298,71432,Sumter,58J6C
"V441U
",veshneenrc,924,03857,Blythe,F5R2G
"V50IY
",xkjpfkpgb,292,28961,Aberdeen,845TR
"V6378
",kfrohmgigq,224,77304,Gun Barrel City,FYQ76
"V7YY2
",vesexhkgr,717,71944,Meridian,UO45G
"V941P
",qorqwhma,683,50845,Northfield,31F8E
"V9R4O
",odiauure,841,41059,Benton,ORRY7
"VAE63
",epoihtqdrathxa,433,78770,Fitchburg,I2EPG
"VC5K9
",eqcvv,11,89388,Sulphur,953T4
"VCWN7
",mkfrix,98,64174,Washington,
"VI5LI
",actadeaxmimhlk,3,28422,Alabaster,
"VJ35H
",kbinise,807,29287,Wauwatosa,
"VKNL6
",olspbnvyzybfs,159,73875,Elizabeth,V7767
"VM4JU
",ceeqkmxfbs,959,73246,Ferndale,9HQ39
"VN1PM
",jwejiltpedlix,986,42814,East Peoria,HSY0F
"VNCHG
",oughz,197,90340,Sunrise,8QK5I
"VSB95
",ahjrd,177,01877,Greencastle,UA09T
"VV59F
",igfaclycgeyzbpm,808,30020,La Plata,
"W298D
",hbiypgakz,7,42900,Findlay,IHWHR
"W30JH
",fzvqxlkcz,67,07554,Ashland,2NNEP
"W3RV0
",cobafysr,315,83135,Aberdeen,Z0JAI
"W5349
",rhsixdwvruhydx,988,63981,Cheviot,H1QB5
"W6898
",ullohorhip,381,89844,Vandalia,1W2Y9
"W6P1U
",jglvewwnoc,50,83531,Addison,0T7XS
"W7XW0
",ottzbkpxncysb,16,49722,Wahpeton,89O55
"W8L7X
",zeiroaeid,112,74788,Emerson,JAJ6K
"W9XEM
",qssdgaeazmdr,824,20966,Waverly,01UD0
"WC9G3
",tmrucvgxkjx,595,15381,Portland,5IBZ6
"WD9VQ
",despcbg,424,81126,Cherryville,S9YE5
"WE7V1
",bdsuaksc,760,39711,Bellmawr,GWZUQ
"WH03B
",chxjhq,700,88657,Needles,J49P6
"WH8GZ
",tqfjjtcbq,438,78830,South Boston,3DB89
"WJOYX
",vdnbic,843,61402,Union Springs,5ICBM
"WU7OG
",kaufablpjvphx,816,69640,Fruitland,W229T
"X1F05
",npccytggtdcyhrx,756,93863,Yukon,6JJQ8
"X30G2
",fojoscxsie,697,70048,Charlotte,MR86X
"X3QG8
",agdtnoejf,372,46078,Valdosta,5IBZ6
"X49MD
",zgngjawvpwq,517,33438,Big Bear Lake,1ISYV
"X4A95
",gahzue,756,24901,Atherton,1II08
"X5BJ6
",bixiiucof,38,45224,Canton,4U05M
"X738W
",xzxcueoutcaua,74,14781,Little Elm,TV4EZ
"X7Q8T
",ajgpkmhl,424,65935,Muncie,W41LC
"X8Y9O
",amtdio,749,05805,Sedalia,
"X9YZ3
",gdxssuidf,168,87696,Muskegon,7362N
"XE5IK
",qudhoyusfg,756,24270,Mount Vernon,4P841
"XEIQX
",zaeeypgedbtyhy,2,11802,Allendale,QEB30
"XH764
",wsdleb,808,59742,Carroll,CLUVF
"XJEO6
",csgmbeqxv,944,50407,Campbellsville,FX04K
"XK21R
",ohsxaaixf,599,02578,St. John,
"XLG26
",odfpncgllkdurmb,99,49037,Kokomo,S0O7S
"XU31F
",kfyjidkqm,808,08850,Charlestown,
"XW87G
",wasksk,0,87893,Stockton,1846T
"XYM28
",nyhpzudfa,882,61885,Cocoa,PH1G8
"Y07C9
",ufqtej,912,84972,Sherman,HZNS4
"Y0J86
",ywnghubtggqm,378,93568,Wenatchee,7H48I
"Y0NHI
",urikmiwjp,360,58166,Allegan,L1GU4
"Y1PM2
",ytwimxmn,451,03599,River Edge,14P9E
"Y2GUM
",pviylbfuenfo,274,90964,Portales,VSG8X
"Y39MW
",gialna,85,95605,Richland,W55N1
"Y3FF9
",vzjgsoi,776,68876,Athens,109T1
"Y4507
",gmsqjmej,177,67176,Alva,CLUVF
"Y5GF2
",zizlf,307,57111,Seattle,5PZBG
"Y6Q1L
",qxsbwdje,629,11837,Mount Carmel,5446C
"Y7PD5
",bdlvgkvt,802,58744,Milford,083H0
"YA6LT
",maape,795,77207,Alexandria,37XT0
"YB32S
",dadmbuufpm,76,36329,Harahan,68051
"YB90B
",cwrvmxclkwb,76,52682,Troy,4LE08
"YBC5Y
",vsimpwj,96,60847,Upland,FIK33
"YBH3R
",menmwgcb,373,30537,Bluffdale,OYT16
"YDNI6
",clhqiuchdle,492,43118,Columbus,GYV84
"YI96G
",igraatww,376,46105,Walnut Creek,55348
"YK3Q6
",ladvsjbbtxiw,526,58309,Marseilles,
"YO63A
",itzfyjfqdhfq,974,58580,Mentor,ZTDPB
"YQM1L
",qtnkkdakbdcwc,511,47410,Abilene,BKBIF
"YR0J4
",sevzbvwsffxvne,253,05255,Red Wing,025JX
"YTJUI
",ocfvgzmgiduhnid,82,38310,Sulphur,7DJ7Q
"YWN6K
",pqcaiybrboqetgv,516,14543,Tiburon,W820D
"YXID4
",ewnjikeqcfk,837,49389,Blytheville,T8IXJ
"YZ3A9
",tbeongd,29,10893,Stroudsburg,1O0E4
"Z00M0
",wvzbvwxdloo,614,44788,Amsterdam,9HRXF
"Z274W
",zbvfztbmmzca,154,39903,Jersey Shore,69MW6
"Z4RJN
",oenozlfsrlndllc,6,25639,Lake Dallas,AD885
"Z4U2U
",tbwzoci,61,19380,Vienna,
"Z6836
",jhlqu,947,88865,Jacksonville,1W2Y9
"Z6J2T
",vdyqsg,2,77308,Boaz,H1C3E
"Z6JYO
",enpfzwbdbfo,393,44042,Abilene,2406N
"ZCKA2
",gxkaqt,941,55458,Aberdeen,TFVJ8
"ZFWB7
",mwyddeiqpi,940,17406,Beverly Hills,0LR92
"ZH3P9
",cshxzy,791,80288,Union Gap,F4A5K
"ZIL6A
",zhiflmetaxeqfmm,800,97611,Abbeville,K1E9K
"ZK67Z
",ezmypyuizqc,414,06689,Absecon,18576
"ZO3QW
",qzgxkwkyrinla,187,81142,Kalamazoo,
"ZO4Z0
",dewbcdwe,38,98949,Aberdeen,GFK67
"ZR9Y8
",mpkwqsasgawcfu,22,12653,Winchester,O78AV
"ZT63Z
",condqryl,578,82140,Burton,Q7B33
"ZUP64
",teyieqxzqn,13,41658,Mount Carmel,5R5Q8
"ZUV76
",mfeguwj,92,95040,Waynesboro,2MR5H
"ZWF6J
",mbrpkrsbklgdmx,4,34955,Batavia,UTT2X
"ZXHPU
",cwujausgnu,298,50702,Waynesboro,AD885
